,Product,Price,Original Price,Discount,Rating,Rating & reviews,Category,Sub category,brand
6187,Bhaktiyoga 1 Edition,₹150,₹199,24% off,4.2,(45),Books and Media,Self-help,Bhaktiyoga
6188,The Power of Your Subconscious Mind,,,,4.3,(93),Books and Media,Self-help,The
6189,Ikigai in Odia,₹195,,,4.5,(296),Books and Media,Self-help,Ikigai
6190,"Drishti Nahin, Drishtikon Chahiye",₹175,₹200,12% off,4.3,(323),Books and Media,Self-help,Drishti
6191,Elon Musk Ke 99 Success Principles,₹184,₹300,38% off,3.8,(16),Books and Media,Self-help,Elon
6192,The Definitive Book of Body Language,₹383,₹499,23% off,4.5,"(1,342)",Books and Media,Self-help,The
6193,MILTON Aura 500 Thermosteel Bottle| 24 Hours Hot and Co...,₹660,₹825,20% off,4.4,"(67,777)",Books and Media,Self-help,MILTON
6194,"How I Made $2,000,000 in the Stock Market",₹885,"₹1,082",18% off,4.4,"(1,976)",Books and Media,Self-help,How
6195,What Got You Here Won't Get You There,₹299,"₹1,294",76% off,4.4,"(1,192)",Books and Media,Self-help,What
6196,Karodon ki Baatein,"₹1,111",,,4.7,(46),Books and Media,Self-help,Karodon
6197,The Concise 33 Strategies of War,₹172,₹413,58% off,4.4,(256),Books and Media,Self-help,The
6198,Lok Vyavahar,,,,4.5,(202),Books and Media,Self-help,Lok
6199,A Random Walk Down Wall Street,₹314,"₹2,373",86% off,4.4,(84),Books and Media,Self-help,A
6200,Pokemon Go Plus,₹500,₹666,24% off,,,Books and Media,Self-help,Pokemon
6201,Steal Like an Artist,₹256,₹399,35% off,4.2,(639),Books and Media,Self-help,Steal
6202,Psycho-Cybernetics,₹325,₹484,32% off,4.5,(546),Books and Media,Self-help,Psycho-Cybernetics
6203,Dreams and their reality. / सपनें और इनकी वास्विकता।,₹65,,,5,(1),Books and Media,Self-help,Dreams
6204,The Power of Discipline,₹299,"₹2,945",89% off,4.4,(25),Books and Media,Self-help,The
6205,How to Stop Worrying and Start Living - The First and ...,₹150,₹195,23% off,4.3,"(1,278)",Books and Media,Self-help,How
6206,Improve Your Memory Power (Hindi) 1 Edition,₹214,₹250,14% off,4.1,(162),Books and Media,Self-help,Improve
6207,"MILTON Aura 750 Thermosteel Bottle, Dark| 24 Hours Hot ...",₹812,"₹1,015",20% off,4.4,"(67,777)",Books and Media,Self-help,MILTON
6208,How to Attract Money - The Power of Your Subconscious ...,₹215,₹345,37% off,4.5,(206),Books and Media,Self-help,How
6209,Women Who Run With The Wolves,₹349,₹691,49% off,4.4,(201),Books and Media,Self-help,Women
6210,The 5 AM Club,₹275,,,4.3,(136),Books and Media,Self-help,The
6211,Lectures From Colombo To Almora,₹325,,,4.5,(58),Books and Media,Self-help,Lectures
6212,Power of Ignored Skills,₹212,₹249,14% off,4.4,(233),Books and Media,Self-help,Power
6213,How to Win Friends and Influence People / Dost Banane A...,₹250,,,4.5,(54),Books and Media,Self-help,How
6214,Hu Samay Chhu,₹251,₹299,16% off,4.3,(49),Books and Media,Self-help,Hu
6215,71 Science Experiments�(Hindi) 1 Edition,₹173,₹200,13% off,4,(96),Books and Media,Self-help,71
6216,Jeet Aapki - Success,₹326,₹399,18% off,4.5,"(10,876)",Books and Media,Self-help,Jeet
6217,Ikigai : The Japanese Art of Living in Tamil,₹153,₹200,23% off,4.2,(80),Books and Media,Self-help,Ikigai
6218,Aur Safal Bane,,,,4.5,(405),Books and Media,Self-help,Aur
6219,The Power Of Your Subconscious Mind (Marathi),₹199,,,4.4,(500),Books and Media,Self-help,The
6220,Surrounded by Psychopaths,₹229,₹699,67% off,4.3,(167),Books and Media,Self-help,Surrounded
6221,Grit,₹398,₹599,33% off,4.4,(571),Books and Media,Self-help,Grit
6222,MILTON Aura 1000 Thermosteel Bottle | 24 Hours Hot and ...,₹932,"₹1,165",20% off,4.4,"(67,777)",Books and Media,Self-help,MILTON
6223,Life Amazing Secrets_Marathi,₹210,₹225,6% off,4.6,(805),Books and Media,Self-help,Life
6224,Mind Master,₹381,₹499,23% off,4.4,(333),Books and Media,Self-help,Mind
6225,Zen: The Art of Simple Living,,,,4.6,(702),Books and Media,Self-help,Zen:
6226,The Magic Weight-Loss Pill,₹275,₹299,8% off,4.5,(908),Books and Media,Self-help,The
6227,12 Rules for Life,,,,4.4,"(2,913)",Books and Media,Self-help,12
6228,Aap Aur Aapka Aatma,₹254,₹306,16% off,4.5,(277),Books and Media,Self-help,Aap
6229,Power Of Your Subconscious Mind,₹199,,,4.5,(34),Books and Media,Self-help,Power
6230,21vi Sadi Ke Lok Vyavahar ( Hindi),₹199,,,4.2,(116),Books and Media,Self-help,21vi
6231,The Last Book for Your Best Life,₹275,₹299,8% off,4.5,(997),Books and Media,Self-help,The
6232,Logon Ko 90 Seconds Mein Prabhavit Kaise Karen (Hindi),₹370,₹399,7% off,4.3,(186),Books and Media,Self-help,Logon
6233,The Concise Laws of Human Nature,,,,4.4,(454),Books and Media,Self-help,The
6234,The Hunger Games,₹300,₹399,24% off,4.5,(552),Books and Media,Self-help,The
6235,The Art Of Choosing,₹383,₹499,23% off,4.3,(185),Books and Media,Self-help,The
6236,Jeevan Me Safal Hone Ke Upaye 1 Edition,₹214,₹250,14% off,4.2,(80),Books and Media,Self-help,Jeevan
6237,SIYAA hair medium roller ( SET OF 6) with hair 12 clip ...,₹278,₹999,72% off,4,(106),Books and Media,Self-help,SIYAA
6238,The Parenting Map,₹510,₹705,27% off,4.8,(10),Books and Media,Self-help,The
6239,"How I Made $2,000,000 in the Stock Market",₹299,,,4.4,"(1,976)",Books and Media,Self-help,How
6240,"How I Made $2,000,000 in the Stock Market",₹198,₹395,49% off,4.4,"(1,976)",Books and Media,Self-help,How
6241,Keep Sharp,₹419,₹550,23% off,4.8,(20),Books and Media,Self-help,Keep
6242,All is Well,₹147,₹250,41% off,4.5,(64),Books and Media,Self-help,All
6243,Sampannata Ke Chipe Huye Rahasya (Hindi),₹210,,,4.5,(43),Books and Media,Self-help,Sampannata
6244,To Skies and Waters,₹295,,,5,(3),Books and Media,Self-help,To
6245,Main Samay Hoon,₹251,₹299,16% off,4.6,(325),Books and Media,Self-help,Main
6246,Patanjali Yoga Sutras,₹157,₹175,10% off,4.5,(274),Books and Media,Self-help,Patanjali
6247,Think and Grow Rich (Malayalam),₹179,₹299,40% off,4.1,(57),Books and Media,Self-help,Think
6248,Mandala Coloring Book,₹646,₹915,29% off,,,Books and Media,Self-help,Mandala
6249,The Practicing Mind,₹218,₹275,20% off,4.6,(295),Books and Media,Self-help,The
6250,30 Din Mein Bane Share Market Mein Safal Niveshak,₹150,,,3.7,(432),Books and Media,Self-help,30
6251,Megaliving,₹181,₹185,2% off,4.4,(459),Books and Media,Self-help,Megaliving
6252,Easynet Fibre Adults Washable 6Ftx4Ft PVC coated 120GSM...,₹265,₹599,55% off,3.8,(896),Books and Media,Self-help,Easynet
6253,Think Again,₹269,"₹2,316",88% off,4.3,(543),Books and Media,Self-help,Think
6254,The 5 AM Club,₹255,₹275,7% off,4.4,(109),Books and Media,Self-help,The
6255,The Quick and Easy Way to Effective Speaking - Modern ...,,,,4.2,"(2,650)",Books and Media,Self-help,The
6256,Lok Vyavahar,₹246,₹250,1% off,4.5,(927),Books and Media,Self-help,Lok
6257,Forge Your Future,₹289,₹375,22% off,4.6,"(3,408)",Books and Media,Self-help,Forge
6258,Practical Steps To Think And Grow Rich (Hindi),,,,4.4,(412),Books and Media,Self-help,Practical
6259,The Business of the 21st Century,₹270,₹324,16% off,4.4,(294),Books and Media,Self-help,The
6260,Atmvishwas Safalta Ka Dwar 1st Edition,₹107,₹110,2% off,4.5,(17),Books and Media,Self-help,Atmvishwas
6261,Safal Vakta Safal Vyakti in Hindi,₹209,₹250,16% off,4.4,(925),Books and Media,Self-help,Safal
6262,Nudge,₹295,"₹1,668",82% off,4.4,(516),Books and Media,Self-help,Nudge
6263,"How I Made $2,000,000 in the Stock Market - Now Revise...","₹1,344","₹1,664",19% off,,,Books and Media,Self-help,How
6264,Mahan Banne ki Kala (महान बनने की कला),₹175,,,4.4,(31),Books and Media,Self-help,Mahan
6265,Mind Hacking,₹379,₹692,45% off,4.1,(42),Books and Media,Self-help,Mind
6266,You Can Be a Stock Market Genius,₹248,₹999,75% off,4.1,(79),Books and Media,Self-help,You
6267,Heaven Decors 80 cm Tree Branches - Colorful Birdcage -...,₹210,₹599,64% off,4.3,"(1,539)",Books and Media,Self-help,Heaven
6268,"Tools of Titans - The Tactis, Routines and Habits of B...",₹324,"₹1,010",67% off,4.5,(808),Books and Media,Self-help,Tools
6269,The Everyday Hero Manifesto,₹314,"₹2,600",87% off,4.4,(301),Books and Media,Self-help,The
6270,The Quick and Easy Way to Effective Speaking - Modern ...,₹289,₹445,35% off,4.2,"(2,650)",Books and Media,Self-help,The
6271,Focus on What Matters,₹188,₹499,62% off,4.4,(271),Books and Media,Self-help,Focus
6272,6 Secrets Smart Students Don't tell you,₹189,₹199,5% off,4.4,(572),Books and Media,Self-help,6
6273,Attitude Is Everything (Tamil),₹225,₹250,10% off,4.5,(348),Books and Media,Self-help,Attitude
6274,The 7 Habits of Highly Effective People,₹499,₹525,4% off,4.5,(322),Books and Media,Self-help,The
6275,Think & Grow Rich,"₹1,448","₹2,190",33% off,4.5,"(20,198)",Books and Media,Self-help,Think
6276,Zindagi Unlimited,₹199,,,4.6,(72),Books and Media,Self-help,Zindagi
6277,35 Years Nta Neet (Ug) Biology Chapterwise & Topicwise ...,₹383,₹640,40% off,4.4,(785),Books and Media,Self-help,35
6278,"Drishti Nahin, Drishtikon Chahiye",₹179,₹300,40% off,4.3,(323),Books and Media,Self-help,Drishti
6279,Motivating Thoughts of Elon Musk,₹149,₹250,40% off,3.4,(5),Books and Media,Self-help,Motivating
6280,Concise Hindi - English Dictionary (Hb) ( Hindi - Angre...,₹595,,,3.9,(47),Books and Media,Self-help,Concise
6281,Elliott Wave Principle,"₹2,100","₹5,000",57% off,3.6,(15),Books and Media,Self-help,Elliott
6282,"MILTON Aura 1000 Thermosteel Bottle, 1.05 Litre,|24 Hou...",₹932,"₹1,165",20% off,4.4,"(67,777)",Books and Media,Self-help,MILTON
6283,Youth and Truth,₹130,₹199,34% off,4.6,(970),Books and Media,Self-help,Youth
6284,Think Again,₹300,"₹2,495",87% off,4.3,(543),Books and Media,Self-help,Think
6285,Think Again,₹292,"₹1,709",82% off,4.3,(543),Books and Media,Self-help,Think
6286,Feeling is the Secret,₹199,,,4.3,(607),Books and Media,Self-help,Feeling
6287,Focus on What Matters,₹220,₹299,26% off,4.4,(271),Books and Media,Self-help,Focus
6288,How to Stop Worrying and Start Living,₹199,,,4.5,"(10,499)",Books and Media,Self-help,How
6289,Disha 120 Jee Main Physics Online (2022 - 2012) & Offli...,₹549,₹800,31% off,4.4,(570),Books and Media,Self-help,Disha
6290,Steal Like an Artist,₹191,"₹1,253",84% off,4.2,(639),Books and Media,Self-help,Steal
6291,"Change Your Habits, Change Your Life",₹255,₹295,13% off,4.5,(884),Books and Media,Self-help,Change
6292,Eat That Frog (Tamil),₹170,₹199,14% off,4.4,(539),Books and Media,Self-help,Eat
6293,Berkshire Hathaway Letters to Shareholders,"₹1,054","₹1,299",18% off,3.8,(12),Books and Media,Self-help,Berkshire
6294,Haan Tum Ek Vijeta Ho 1 Edition,₹250,,,4.4,(110),Books and Media,Self-help,Haan
6295,Irade Hon to Aise,₹167,₹250,33% off,4.3,(209),Books and Media,Self-help,Irade
6296,Zero Limits,₹398,"₹3,800",89% off,4.6,(113),Books and Media,Self-help,Zero
6297,Oyo Baby Printed Single Hooded Baby Blanket for Mild W...,₹468,₹950,50% off,4.2,"(4,075)",Books and Media,Self-help,Oyo
6298,Women Who Run With The Wolves,"₹1,049","₹1,499",30% off,4.4,(201),Books and Media,Self-help,Women
6299,Remember,₹379,₹499,24% off,,,Books and Media,Self-help,Remember
6300,Alchemy,₹516,₹856,39% off,4.3,(35),Books and Media,Self-help,Alchemy
6301,Awaken The Giant Within,₹450,₹599,24% off,4.6,"(2,150)",Books and Media,Self-help,Awaken
6302,The Power of Your Subconscious Mind,₹275,₹366,24% off,4.5,"(1,728)",Books and Media,Self-help,The
6303,The 5 AM Club - T,,,,4.5,"(17,468)",Books and Media,Self-help,The
6304,How to Stop Worrying And Start Living,₹142,,,4.5,"(1,328)",Books and Media,Self-help,How
6305,Let's Talk Mutual Funds,₹342,₹399,14% off,4.4,(150),Books and Media,Self-help,Let's
6306,Do Epic Shit (Marathi),,,,4.5,(70),Books and Media,Self-help,Do
6307,How to Stop Worrying and Start Living,₹170,₹195,12% off,4.5,"(1,328)",Books and Media,Self-help,How
6308,Berkshire Hathaway Letters to Shareholders,"₹1,461","₹1,599",8% off,3.8,(12),Books and Media,Self-help,Berkshire
6309,The Leader in You,₹150,,,4.5,(363),Books and Media,Self-help,The
6310,Safal Selling Ka Manovigyan (Hindi),₹260,₹299,13% off,4.5,(382),Books and Media,Self-help,Safal
6311,Super Memory: It Can be Yours,,,,4.3,(288),Books and Media,Self-help,Super
6312,DSS FASHION Women Printed Anarkali Kurta,₹669,"₹2,999",77% off,4.2,"(14,249)",Books and Media,Self-help,DSS
6313,Do the Work,₹228,₹299,23% off,4.3,(35),Books and Media,Self-help,Do
6314,The Leader Who Had No Title,"₹1,175",,,4.6,(34),Books and Media,Self-help,The
6315,Data Structures and Algorithms Made Easy in Java,₹749,,,4.3,"(2,650)",Books and Media,Self-help,Data
6316,The Millionaire Next Door,₹258,"₹2,571",89% off,4.3,(278),Books and Media,Self-help,The
6317,Win Every Argument,₹799,"₹1,695",52% off,4.4,(19),Books and Media,Self-help,Win
6318,The 21 Irrefutable Laws Of Leadership - The 21 Irrefut...,₹175,,,4.4,(206),Books and Media,Self-help,The
6319,Khwab Ke Gaon Mein (Hindi),₹284,₹299,5% off,4.4,(112),Books and Media,Self-help,Khwab
6320,The Power of Your Subconscious Mind,"₹2,062","₹3,093",33% off,4.5,"(68,442)",Books and Media,Self-help,The
6321,Limitless,₹230,₹599,61% off,4.4,(161),Books and Media,Self-help,Limitless
6322,"Money, and the Law of Attraction","₹2,280","₹3,800",40% off,4.8,(5),Books and Media,Self-help,"Money,"
6323,As A Man Thinketh,₹189,₹799,76% off,4.2,(258),Books and Media,Self-help,As
6324,Safalta Ki Unchi Chhalang (सफलता की ऊँची छलांग),₹175,,,4.8,(6),Books and Media,Self-help,Safalta
6325,Share Market Mein Munafe Ke Mantra,₹224,₹400,44% off,3.8,(277),Books and Media,Self-help,Share
6326,One Small Step Can Change Your Life,₹229,"₹1,187",80% off,4.5,(434),Books and Media,Self-help,One
6327,VIEWERSINDIA Paper spray self defence for women and gir...,₹269,₹798,66% off,4.4,(124),Books and Media,Self-help,VIEWERSINDIA
6328,The Mantram Handbook,"₹2,290","₹2,516",8% off,5,(4),Books and Media,Self-help,The
6329,Think and Grow Rich,₹250,,,4.4,(612),Books and Media,Self-help,Think
6330,Mrityu: Jaanen Ek Mahayogi Se (Hindi Translation of Bes...,,,,4.6,"(2,983)",Books and Media,Self-help,Mrityu:
6331,The 10X Rule,₹208,"₹2,039",89% off,4.5,(652),Books and Media,Self-help,The
6332,Lakshya Ke Sopan,₹231,₹250,7% off,3.9,(9),Books and Media,Self-help,Lakshya
6333,On Writing Well,,,,4.3,(382),Books and Media,Self-help,On
6334,Errorless 45 Previous Years Iit Jee Advanced (1978 - 20...,₹492,₹950,48% off,4.4,(544),Books and Media,Self-help,Errorless
6335,Make Your Own Luck - How To Raise Your Own Salary,₹199,₹275,27% off,4.7,"(1,935)",Books and Media,Self-help,Make
6336,World's Greatest Books for Personal Growth & Wealth,₹739,₹926,20% off,,,Books and Media,Self-help,World's
6337,The Alter EGO Effect,₹467,₹559,16% off,4.3,(25),Books and Media,Self-help,The
6338,Share Market Mein Munafe Ke Mantra,₹205,,,3.8,(277),Books and Media,Self-help,Share
6339,Rich Dad's Increase Your Financial IQ,₹769,"₹1,099",30% off,4.6,(127),Books and Media,Self-help,Rich
6340,"Chintan Karo, Chinta Nahin",₹401,₹450,10% off,4.5,(54),Books and Media,Self-help,Chintan
6341,S.I.P. Ke Chamatkar Se Financial Freedom Kaise Payen?,₹210,₹350,40% off,4.4,(285),Books and Media,Self-help,S.I.P.
6342,Oyo Baby Solid Single Hooded Baby Blanket for Mild Win...,₹222,₹499,55% off,4.4,(872),Books and Media,Self-help,Oyo
6343,Do the Work,₹193,₹199,3% off,4.3,(35),Books and Media,Self-help,Do
6344,Designing Your Life,₹545,₹583,6% off,4.4,(50),Books and Media,Self-help,Designing
6345,The Diary of a CEO,₹211,₹815,74% off,4.5,(75),Books and Media,Self-help,The
6346,The Laws of Human Nature,,,,4.1,"(2,823)",Books and Media,Self-help,The
6347,The Easiest Quantum Physics Book Ever,₹199,,,4.2,(23),Books and Media,Self-help,The
6348,Spoken English Guru Daily Use English Sentence - 3000+...,₹189,₹260,27% off,4.3,"(7,242)",Books and Media,Self-help,Spoken
6349,The Wealth Money Can't Buy,₹444,₹499,11% off,4.6,(52),Books and Media,Self-help,The
6350,Chanakya Neeti,₹238,₹350,32% off,4.6,"(4,355)",Books and Media,Self-help,Chanakya
6351,"Ready, Study, Go!",₹171,₹350,51% off,4.5,"(1,723)",Books and Media,Self-help,"Ready,"
6352,The Secret (Gujarati),₹383,₹499,23% off,4.4,(860),Books and Media,Self-help,The
6353,The Blank Slate,₹705,₹750,6% off,4.5,(53),Books and Media,Self-help,The
6354,Most wanted Zindagi,₹175,,,4.6,(246),Books and Media,Self-help,Most
6355,Unscripted,₹460,"₹2,768",83% off,4.2,(145),Books and Media,Self-help,Unscripted
6356,The Psychopath Test,₹501,₹650,22% off,4.5,(32),Books and Media,Self-help,The
6357,"Onbet Classics Blue, Brown Wallpaper",₹99,₹599,83% off,4.3,(52),Books and Media,Self-help,Onbet
6358,"Men Are From Mars, Women Are From Venus (Hindi)",₹339,₹450,24% off,4.4,"(1,137)",Books and Media,Self-help,Men
6359,Remember,₹649,₹799,18% off,,,Books and Media,Self-help,Remember
6360,Fooled by Randomness,"₹1,622","₹2,199",26% off,4.3,(724),Books and Media,Self-help,Fooled
6361,Designing Your Life,"₹2,499","₹2,611",4% off,4.4,(50),Books and Media,Self-help,Designing
6362,Spoken English Digest - Best book to Read to Improve E...,₹420,₹750,44% off,4.5,(4),Books and Media,Self-help,Spoken
6363,The Little Book Of Calm,₹350,,,,,Books and Media,Self-help,The
6364,THE RAINMAKER,₹207,₹395,47% off,4.7,(28),Books and Media,Self-help,THE
6365,Master the Group Discussion & Personal Interview - Com...,₹280,,,4.3,(54),Books and Media,Self-help,Master
6366,Power Of Your Subconscious Mind,₹149,₹199,25% off,4.3,(8),Books and Media,Self-help,Power
6367,Personality Development Course 1 Edition,₹249,₹295,15% off,4.3,(251),Books and Media,Self-help,Personality
6368,Lateral Thinking,₹383,₹550,30% off,4.4,(367),Books and Media,Self-help,Lateral
6369,She's The One She Need's,₹50,,,4.3,(4),Books and Media,Self-help,She's
6370,"The Greatness Guide 1st Edition, 2006 Edition",₹299,₹325,8% off,4.5,(823),Books and Media,Self-help,The
6371,The Willpower Instinct,"₹1,749","₹1,799",2% off,4.5,(36),Books and Media,Self-help,The
6372,"MILTON Aura 500 Thermosteel Bottle, 520 ml, Beige | 24 ...",₹660,₹825,20% off,4.4,"(67,777)",Books and Media,Self-help,MILTON
6373,The 10X Rule,₹189,₹644,70% off,4.5,(652),Books and Media,Self-help,The
